age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
74.0,Private,6.0,Widowed,Other-service,Not-in-family,White,1,821.0,2499.0,57.0,0
50.0,Local-gov,11.0,Divorced,Prof-specialty,Not-in-family,White,0,1087.0,55.0,37.0,0
32.0,Local-gov,7.0,Married-civ-spouse,Prof-specialty,Wife,White,0,98411.0,149.0,34.0,1
32.0,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,1,662.0,1520.0,36.0,1
29.0,Private,11.0,Married-civ-spouse,Exec-managerial,Husband,White,1,6668.0,73.0,44.0,0
40.0,Private,9.0,Divorced,Other-service,Not-in-family,White,0,873.0,115.0,25.0,0
30.0,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,1,1281.0,88.0,38.0,1
40.0,Private,14.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,3813.0,2347.0,84.0,0
22.0,Private,11.0,Married-civ-spouse,Other-service,Husband,White,1,4422.0,168.0,30.0,0
29.0,Without-pay,8.0,Never-married,,Own-child,White,0,44229.0,1467.0,28.0,1
35.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,1,67023.0,112.0,37.0,1
36.0,Private,15.0,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,0,455.0,67.0,38.0,0
30.0,Private,11.0,Married-civ-spouse,Exec-managerial,Husband,White,1,1049.0,14.0,73.0,0
21.0,Private,9.0,Never-married,Handlers-cleaners,Own-child,Black,1,830.0,194.0,40.0,0
26.0,Private,8.0,Never-married,Craft-repair,Own-child,White,1,2702.0,18.0,36.0,0
62.0,Private,11.0,Married-civ-spouse,Exec-managerial,Husband,White,1,256.0,124.0,40.0,1
44.0,Local-gov,9.0,Divorced,Craft-repair,Not-in-family,White,1,3388.0,122.0,36.0,0
39.0,Private,14.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,58626.0,2411.0,70.0,1
57.0,Private,5.0,Widowed,Other-service,Unmarried,White,0,93.0,54.0,68.0,0
59.0,Private,6.0,Divorced,Other-service,Not-in-family,Black,0,4019.0,2807.0,84.0,0
46.0,Local-gov,9.0,Married-civ-spouse,Adm-clerical,Husband,White,1,2414.0,123.0,36.0,1
46.0,State-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,1,2727.0,12.0,53.0,1
55.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,1,3708.0,140.0,43.0,1
33.0,?,15.0,Married-civ-spouse,?,Husband,White,1,3797.0,3044.0,72.0,1
23.0,State-gov,11.0,Married-spouse-absent,Exec-managerial,Own-child,Black,0,6198.0,147.0,29.0,0
33.0,?,5.0,Married-civ-spouse,?,Husband,White,1,1733.0,113.0,56.0,0
47.0,Private,8.0,Never-married,Handlers-cleaners,Not-in-family,White,0,1033.0,61.0,20.0,0
78.0,?,4.0,Married-civ-spouse,?,Husband,White,1,3460.0,2915.0,99.0,0
28.0,,4.0,Married-civ-spouse,Protective-serv,Husband,White,1,4751.0,64.0,47.0,0
79.0,Private,7.0,Married-civ-spouse,Craft-repair,Wife,White,0,46359.0,192.0,46.0,0
45.0,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,1,39225.0,14.0,11.0,0
59.0,Private,13.0,Widowed,Other-service,Not-in-family,Black,0,1852.0,292.0,63.0,0
24.0,Private,9.0,Never-married,Exec-managerial,Own-child,White,0,1117.0,121.0,43.0,0
30.0,Private,1.0,Never-married,Craft-repair,Not-in-family,White,1,1759.0,125.0,43.0,0
25.0,Private,13.0,Never-married,Prof-specialty,Unmarried,Black,0,4868.0,125.0,54.0,1
32.0,Private,11.0,Divorced,Adm-clerical,Unmarried,Black,0,1183.0,141.0,37.0,0
38.0,,10.0,Divorced,Priv-house-serv,Not-in-family,White,0,4704.0,180.0,14.0,0
17.0,Private,8.0,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,0,4883.0,28.0,47.0,0
43.0,Self-emp-not-inc,5.0,Married-civ-spouse,Adm-clerical,Husband,White,1,4835.0,1568.0,90.0,1
18.0,Private,8.0,Never-married,Machine-op-inspct,Unmarried,Black,0,3387.0,72.0,66.0,0
30.0,Federal-gov,13.0,Never-married,Exec-managerial,Own-child,Black,1,3969.0,46.0,41.0,0
44.0,Private,11.0,Married-civ-spouse,Exec-managerial,Husband,Black,1,2982.0,86.0,55.0,0
41.0,Private,9.0,Never-married,Other-service,Not-in-family,White,1,4693.0,137.0,29.0,0
23.0,Private,6.0,Never-married,Craft-repair,Own-child,White,1,1601.0,70.0,38.0,0
63.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,1,4259.0,3253.0,50.0,1
33.0,Private,13.0,Never-married,Machine-op-inspct,Not-in-family,White,1,4569.0,169.0,52.0,0
44.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,1,2864.0,180.0,36.0,0
46.0,Private,5.0,Divorced,Handlers-cleaners,Unmarried,White,0,905.0,211.0,32.0,0
18.0,Private,9.0,Never-married,Other-service,Own-child,White,1,2477.0,99.0,40.0,0
45.0,Local-gov,3.0,Married-civ-spouse,Adm-clerical,Wife,Black,0,294.0,37.0,24.0,0
51.0,Private,11.0,Separated,Sales,Own-child,Black,0,4198.0,9.0,36.0,0
33.0,Private,2.0,Never-married,Machine-op-inspct,Not-in-family,White,1,2163.0,721.0,79.0,0
50.0,Self-emp-not-inc,14.0,Married-civ-spouse,Sales,Husband,White,1,2192.0,72.0,52.0,0
57.0,Local-gov,6.0,Married-civ-spouse,Protective-serv,Husband,White,1,2575.0,215.0,82.0,1
78.0,Private,1.0,Divorced,Prof-specialty,Other-relative,White,1,1342.0,79.0,28.0,0
53.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,1,413.0,114.0,52.0,1
48.0,Private,9.0,Never-married,Craft-repair,Not-in-family,White,1,4944.0,29.0,39.0,0
45.0,Federal-gov,14.0,Married-civ-spouse,Tech-support,Husband,White,1,4257.0,995.0,45.0,1
50.0,Private,7.0,Married-civ-spouse,Sales,Husband,White,1,4321.0,1078.0,20.0,1
29.0,Local-gov,13.0,Married-civ-spouse,Exec-managerial,Husband,White,1,3553.0,107.0,43.0,1
36.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,Black,1,1839.0,216.0,32.0,0
39.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,26241.0,64.0,38.0,1
24.0,,10.0,Never-married,,Own-child,White,0,3075.0,280.0,77.0,0
25.0,Private,14.0,Never-married,Adm-clerical,Not-in-family,White,0,3148.0,135.0,24.0,0
39.0,Self-emp-not-inc,2.0,Never-married,Sales,Not-in-family,White,1,4521.0,30.0,33.0,0
21.0,Private,2.0,Never-married,Exec-managerial,Not-in-family,White,0,3095.0,1239.0,97.0,1
48.0,,11.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,3740.0,4240.0,85.0,1
55.0,Private,16.0,Widowed,Prof-specialty,Unmarried,White,0,2654.0,1802.0,86.0,0
25.0,Local-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,0,1030.0,115.0,50.0,0
50.0,Private,7.0,Never-married,Handlers-cleaners,Not-in-family,White,0,55336.0,196.0,19.0,0
42.0,Local-gov,2.0,Married-civ-spouse,Craft-repair,Husband,White,1,4791.0,96.0,35.0,0
39.0,Private,13.0,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,1,2783.0,105.0,41.0,0
22.0,Local-gov,11.0,Never-married,Protective-serv,Not-in-family,White,1,3166.0,113.0,37.0,0
34.0,Private,14.0,Separated,Prof-specialty,Unmarried,Black,0,95849.0,82.0,36.0,0
35.0,Private,12.0,Divorced,Handlers-cleaners,Own-child,White,0,877.0,43.0,73.0,0
33.0,Private,14.0,Married-civ-spouse,Sales,Husband,White,1,255.0,175.0,39.0,0
20.0,Local-gov,10.0,Never-married,Machine-op-inspct,Own-child,White,0,3633.0,44.0,10.0,0
22.0,Private,6.0,Never-married,Machine-op-inspct,Not-in-family,White,1,21572.0,696.0,77.0,0
22.0,Private,9.0,Never-married,Other-service,Own-child,White,0,326.0,43.0,37.0,0
33.0,Private,11.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,2248.0,142.0,38.0,1
23.0,Private,14.0,Never-married,Adm-clerical,Own-child,White,0,226.0,54.0,36.0,0
43.0,Local-gov,11.0,Married-civ-spouse,Prof-specialty,Husband,White,1,3929.0,2542.0,32.0,1
81.0,Federal-gov,14.0,Married-civ-spouse,Exec-managerial,Unmarried,White,1,7894.0,1749.0,42.0,1
25.0,Private,15.0,Never-married,Sales,Unmarried,White,0,84946.0,97.0,36.0,0
40.0,Private,11.0,Married-civ-spouse,Adm-clerical,Husband,White,1,617.0,169.0,40.0,0
31.0,Private,8.0,Never-married,Sales,Own-child,Black,1,4829.0,508.0,78.0,0
31.0,Private,7.0,Divorced,Sales,Not-in-family,White,1,4434.0,3780.0,13.0,1
20.0,Private,8.0,Never-married,Machine-op-inspct,Not-in-family,White,1,402.0,12.0,74.0,0
21.0,Federal-gov,2.0,Never-married,Exec-managerial,Not-in-family,White,1,749.0,4002.0,87.0,0
32.0,Private,5.0,Married-civ-spouse,Exec-managerial,Husband,White,1,3031.0,2488.0,82.0,0
43.0,State-gov,13.0,Married-civ-spouse,Exec-managerial,Wife,White,0,3289.0,165.0,37.0,1
24.0,Local-gov,11.0,Never-married,Prof-specialty,Not-in-family,White,0,17370.0,204.0,37.0,0
49.0,Private,12.0,Divorced,Adm-clerical,Not-in-family,White,0,1431.0,32.0,29.0,0
45.0,Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,1,3976.0,71.0,38.0,1
31.0,Private,10.0,Divorced,Machine-op-inspct,Not-in-family,White,1,4670.0,201.0,36.0,0
53.0,Local-gov,14.0,Married-civ-spouse,Adm-clerical,Husband,White,1,204.0,68.0,59.0,0
32.0,State-gov,12.0,Divorced,Prof-specialty,Unmarried,White,0,10894.0,35.0,22.0,0
50.0,Private,3.0,Married-civ-spouse,Prof-specialty,Husband,White,1,3268.0,2020.0,15.0,1
42.0,Private,9.0,Never-married,Other-service,Own-child,White,0,3197.0,2185.0,31.0,0
43.0,Private,9.0,Never-married,Sales,Not-in-family,White,0,98547.0,3802.0,64.0,0
25.0,Self-emp-not-inc,9.0,Never-married,Sales,Not-in-family,White,0,2681.0,2318.0,11.0,0
65.0,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,1,2757.0,209.0,39.0,1
32.0,Private,7.0,Never-married,Handlers-cleaners,Unmarried,White,0,53264.0,167.0,16.0,0
24.0,Private,14.0,Never-married,Handlers-cleaners,Not-in-family,Other,0,58830.0,130.0,41.0,0
33.0,Private,1.0,Married-civ-spouse,Machine-op-inspct,Wife,White,0,2751.0,216.0,81.0,0
39.0,Private,10.0,Married-civ-spouse,Adm-clerical,Husband,White,1,4599.0,76.0,40.0,1
39.0,Private,14.0,Married-civ-spouse,Farming-fishing,Husband,White,1,590.0,1995.0,82.0,0
30.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,1,6389.0,32.0,38.0,1
39.0,Federal-gov,12.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,1053.0,144.0,30.0,0
30.0,Private,11.0,Never-married,Machine-op-inspct,Unmarried,White,1,2470.0,47.0,36.0,0
49.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,1,3808.0,1756.0,58.0,1
33.0,Private,11.0,Divorced,Sales,Not-in-family,White,0,4461.0,960.0,5.0,0
45.0,Private,8.0,Married-civ-spouse,Craft-repair,Husband,White,1,96161.0,3472.0,74.0,0
19.0,State-gov,3.0,Never-married,Craft-repair,Own-child,White,1,2846.0,277.0,66.0,0
20.0,Private,12.0,Never-married,Adm-clerical,Not-in-family,White,0,4402.0,167.0,25.0,0
53.0,?,8.0,Separated,?,Not-in-family,Other,0,3983.0,47.0,36.0,0
24.0,Self-emp-inc,4.0,Married-civ-spouse,Farming-fishing,Husband,White,1,51370.0,3880.0,92.0,0
20.0,Self-emp-inc,9.0,Never-married,Craft-repair,Not-in-family,White,1,1062.0,73.0,37.0,0
60.0,Private,3.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,3476.0,3148.0,46.0,1
29.0,Private,10.0,Never-married,Other-service,Not-in-family,White,0,1195.0,47.0,39.0,0
19.0,Private,9.0,Never-married,Exec-managerial,Own-child,White,0,3939.0,164.0,62.0,0
34.0,Private,8.0,Married-civ-spouse,Exec-managerial,Husband,White,1,5859.0,102.0,45.0,0
20.0,Without-pay,4.0,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,1,4882.0,526.0,49.0,0
41.0,?,13.0,Divorced,Exec-managerial,Unmarried,White,0,146.0,138.0,63.0,0
34.0,Private,15.0,Married-civ-spouse,Adm-clerical,Wife,White,0,2903.0,101.0,47.0,0
33.0,Self-emp-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,1,2801.0,35.0,49.0,1
30.0,Private,1.0,Married-AF-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,1,2646.0,15.0,53.0,0
27.0,State-gov,2.0,Never-married,Other-service,Own-child,White,0,836.0,3442.0,92.0,0
35.0,Self-emp-not-inc,9.0,Never-married,Craft-repair,Unmarried,White,1,3409.0,157.0,38.0,0
19.0,Private,7.0,Never-married,Craft-repair,Unmarried,White,1,3031.0,74.0,27.0,0
43.0,Private,5.0,Divorced,Adm-clerical,Unmarried,Black,1,2663.0,2375.0,32.0,0
21.0,Private,11.0,Never-married,Other-service,Not-in-family,White,1,2841.0,8.0,10.0,0
41.0,Private,8.0,Never-married,Adm-clerical,Not-in-family,White,1,3239.0,17.0,49.0,0
29.0,Self-emp-not-inc,10.0,Married-civ-spouse,Prof-specialty,Husband,White,1,3658.0,934.0,33.0,1
83.0,State-gov,9.0,Never-married,Prof-specialty,Other-relative,White,0,883.0,169.0,41.0,1
31.0,Private,9.0,Never-married,Other-service,Not-in-family,White,1,1496.0,176.0,16.0,0
64.0,Private,2.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,80873.0,76.0,53.0,0
47.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,0,1178.0,3444.0,28.0,1
70.0,Private,14.0,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,0,2090.0,26.0,43.0,1
49.0,Self-emp-not-inc,10.0,Married-civ-spouse,Prof-specialty,Husband,White,1,1131.0,1525.0,60.0,1
43.0,Private,9.0,Divorced,Craft-repair,Own-child,Black,1,886.0,10.0,38.0,0
23.0,Private,2.0,Never-married,Exec-managerial,Own-child,White,0,11991.0,2449.0,81.0,0
17.0,Self-emp-inc,12.0,Never-married,Machine-op-inspct,Own-child,White,1,233.0,400.0,75.0,0
25.0,Without-pay,8.0,Married-civ-spouse,Craft-repair,Wife,White,0,1477.0,942.0,68.0,0
24.0,Private,3.0,Married-civ-spouse,Adm-clerical,Wife,Black,0,1289.0,74.0,20.0,0
68.0,Private,10.0,Married-civ-spouse,Other-service,Other-relative,Amer-Indian-Eskimo,0,88915.0,136.0,36.0,0
17.0,,6.0,Never-married,,Not-in-family,Black,0,1557.0,208.0,75.0,0
22.0,Private,13.0,Divorced,Farming-fishing,Not-in-family,White,1,3087.0,171.0,44.0,0
26.0,Private,15.0,Never-married,Prof-specialty,Not-in-family,White,0,4274.0,2265.0,89.0,0
35.0,Private,11.0,Married-civ-spouse,Craft-repair,Husband,White,1,1862.0,106.0,50.0,1
23.0,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,1,717.0,29.0,38.0,0
30.0,Self-emp-not-inc,13.0,Widowed,Exec-managerial,Own-child,Other,1,2389.0,50.0,43.0,1
32.0,?,8.0,Married-civ-spouse,?,Husband,White,1,93902.0,3687.0,21.0,1
21.0,Private,9.0,Never-married,Sales,Own-child,White,0,3256.0,126.0,39.0,0
51.0,Private,14.0,Divorced,Adm-clerical,Not-in-family,White,0,4343.0,2949.0,95.0,0
19.0,State-gov,10.0,Never-married,Adm-clerical,Own-child,Black,0,30605.0,158.0,40.0,0
37.0,Self-emp-not-inc,14.0,Married-civ-spouse,Farming-fishing,Husband,White,1,50398.0,138.0,31.0,0
50.0,Private,6.0,Married-civ-spouse,Exec-managerial,Husband,White,1,2340.0,78.0,54.0,1
22.0,Private,10.0,Never-married,Other-service,Own-child,White,0,2859.0,1686.0,63.0,0
61.0,Self-emp-not-inc,2.0,Married-civ-spouse,Farming-fishing,Husband,White,1,1140.0,948.0,95.0,0
17.0,Private,15.0,Never-married,Machine-op-inspct,Own-child,White,1,2912.0,467.0,77.0,0
38.0,Private,10.0,Never-married,Craft-repair,Own-child,White,1,869.0,181.0,39.0,0
56.0,Private,11.0,Married-civ-spouse,Other-service,Husband,White,1,4189.0,201.0,61.0,0
21.0,Private,8.0,Married-civ-spouse,Sales,Husband,White,1,67126.0,58.0,64.0,0
23.0,Self-emp-not-inc,9.0,Never-married,Craft-repair,Own-child,White,1,3761.0,130.0,30.0,0
22.0,Local-gov,4.0,Married-civ-spouse,Protective-serv,Husband,White,1,4105.0,3987.0,87.0,0
88.0,Private,8.0,Married-civ-spouse,Exec-managerial,Husband,White,1,1571.0,822.0,14.0,1
31.0,Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,1,2918.0,147.0,96.0,0
52.0,Private,3.0,Separated,Machine-op-inspct,Not-in-family,White,1,890.0,217.0,8.0,0
38.0,Private,3.0,Never-married,Exec-managerial,Own-child,White,1,1969.0,157.0,67.0,0
59.0,Local-gov,11.0,Divorced,Adm-clerical,Not-in-family,White,0,2641.0,190.0,76.0,0
19.0,Private,2.0,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,1,4090.0,4151.0,3.0,0
74.0,Private,16.0,Married-civ-spouse,Exec-managerial,Husband,White,1,4379.0,3523.0,83.0,1
22.0,Local-gov,14.0,Separated,Tech-support,Unmarried,White,0,2859.0,165.0,51.0,0
43.0,Private,5.0,Married-civ-spouse,Handlers-cleaners,Husband,White,1,91885.0,89.0,72.0,0
45.0,Private,7.0,Married-civ-spouse,Sales,Husband,White,1,503.0,1327.0,44.0,1
30.0,Private,6.0,Never-married,Craft-repair,Not-in-family,White,1,2106.0,113.0,26.0,0
24.0,Local-gov,10.0,Never-married,Priv-house-serv,Own-child,White,0,28749.0,131.0,82.0,0
25.0,Private,10.0,Never-married,Other-service,Own-child,White,0,2650.0,362.0,77.0,0
42.0,Private,14.0,Married-civ-spouse,Sales,Husband,White,1,2125.0,2256.0,12.0,1
24.0,Self-emp-not-inc,10.0,Never-married,Adm-clerical,Not-in-family,White,1,2530.0,28.0,34.0,0
39.0,Private,8.0,Divorced,Adm-clerical,Own-child,Black,0,4964.0,213.0,40.0,0
46.0,Private,11.0,Married-civ-spouse,Exec-managerial,Husband,White,1,10923.0,157.0,38.0,1
60.0,Local-gov,8.0,Married-civ-spouse,Sales,Husband,White,1,92786.0,2462.0,9.0,1
42.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,1,2336.0,108.0,41.0,1
52.0,Private,8.0,Separated,Transport-moving,Own-child,Black,1,3485.0,3021.0,46.0,0
27.0,Private,14.0,Never-married,Sales,Unmarried,White,0,58642.0,58.0,58.0,0
65.0,Federal-gov,13.0,Widowed,Tech-support,Unmarried,White,1,4064.0,149.0,49.0,0
45.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,1,3525.0,163.0,12.0,1
37.0,Private,10.0,Married-civ-spouse,Other-service,Husband,White,1,1709.0,166.0,37.0,0
67.0,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,1,4993.0,71.0,33.0,1
52.0,Private,3.0,Married-civ-spouse,Craft-repair,Husband,White,1,2901.0,207.0,35.0,0
42.0,Private,13.0,Divorced,Exec-managerial,Not-in-family,White,0,3406.0,167.0,40.0,0
50.0,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,1,1048.0,104.0,37.0,0
39.0,Private,4.0,Married-civ-spouse,Craft-repair,Husband,White,1,928.0,130.0,38.0,1
24.0,Self-emp-not-inc,9.0,Never-married,Craft-repair,Own-child,White,0,79521.0,41.0,40.0,0
33.0,Private,13.0,Never-married,Tech-support,Not-in-family,White,0,42302.0,134.0,10.0,0
24.0,Private,10.0,Married-civ-spouse,Other-service,Husband,White,1,2049.0,45.0,28.0,0
39.0,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,1,77871.0,83.0,80.0,1
23.0,Private,11.0,Never-married,Sales,Own-child,White,1,92066.0,121.0,31.0,0
23.0,Private,3.0,Never-married,Handlers-cleaners,Own-child,White,1,3746.0,176.0,47.0,0
54.0,Private,10.0,Married-civ-spouse,Exec-managerial,Other-relative,White,1,1617.0,150.0,40.0,0
61.0,Private,6.0,Married-civ-spouse,Craft-repair,Husband,White,1,1603.0,25.0,39.0,0
89.0,Private,3.0,Never-married,Adm-clerical,Own-child,White,0,3701.0,120.0,75.0,1
20.0,Private,6.0,Never-married,Handlers-cleaners,Not-in-family,White,1,346.0,11.0,71.0,0
56.0,Private,8.0,Divorced,Handlers-cleaners,Unmarried,White,1,69487.0,4155.0,87.0,0
38.0,Private,5.0,Married-civ-spouse,Farming-fishing,Husband,White,1,2929.0,58.0,28.0,0
51.0,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,1,209.0,137.0,36.0,1
77.0,Private,8.0,Married-civ-spouse,Prof-specialty,Husband,Black,1,2935.0,145.0,40.0,0
17.0,Private,12.0,Never-married,Tech-support,Own-child,White,1,72631.0,3490.0,78.0,0
55.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,Other,1,1446.0,127.0,37.0,1
26.0,Private,9.0,Never-married,Machine-op-inspct,Own-child,White,1,182.0,191.0,39.0,0
28.0,Self-emp-not-inc,7.0,Never-married,Farming-fishing,Not-in-family,Black,1,54798.0,168.0,58.0,0
42.0,Private,8.0,Married-civ-spouse,Prof-specialty,Husband,White,1,638.0,1483.0,62.0,1
37.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,1,1653.0,159.0,50.0,1
39.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,1,13526.0,35.0,52.0,1
27.0,Private,10.0,Never-married,Prof-specialty,Not-in-family,White,1,3534.0,143.0,14.0,0
53.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,1,9079.0,3524.0,81.0,1
68.0,Private,7.0,Widowed,Exec-managerial,Not-in-family,White,0,4153.0,7.0,37.0,0
62.0,Local-gov,12.0,Married-civ-spouse,Prof-specialty,Husband,White,1,151.0,101.0,37.0,1
38.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,1,2482.0,8.0,40.0,0
17.0,Private,13.0,Never-married,Transport-moving,Own-child,White,1,1648.0,164.0,49.0,0
28.0,Local-gov,7.0,Separated,Prof-specialty,Unmarried,White,0,4774.0,114.0,45.0,0
31.0,Private,9.0,Divorced,Exec-managerial,Unmarried,White,0,2016.0,13.0,18.0,0
31.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,1,3862.0,40.0,32.0,0
57.0,Local-gov,15.0,Married-civ-spouse,Prof-specialty,Husband,White,1,1003.0,75.0,51.0,1
43.0,Private,14.0,Divorced,Sales,Not-in-family,White,0,4633.0,1103.0,18.0,1
55.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,1,70212.0,131.0,39.0,0
24.0,Private,9.0,Never-married,Other-service,Not-in-family,White,1,3836.0,6.0,25.0,0
18.0,Self-emp-inc,11.0,Never-married,Exec-managerial,Unmarried,White,0,703.0,31.0,51.0,1
64.0,Self-emp-not-inc,11.0,Married-civ-spouse,Craft-repair,Husband,White,1,3090.0,158.0,38.0,0
42.0,Private,11.0,Married-civ-spouse,Exec-managerial,Husband,White,1,2290.0,19.0,36.0,1
31.0,Self-emp-not-inc,9.0,Separated,Sales,Unmarried,White,1,3326.0,90.0,37.0,0
32.0,Private,12.0,Divorced,Adm-clerical,Not-in-family,White,0,119.0,759.0,9.0,0
49.0,Private,9.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,1,3554.0,192.0,60.0,0
51.0,Private,9.0,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,0,2558.0,129.0,37.0,0
54.0,Local-gov,11.0,Widowed,Protective-serv,Unmarried,White,1,4566.0,138.0,25.0,0
56.0,Private,1.0,Divorced,Transport-moving,Not-in-family,White,1,4301.0,62.0,70.0,0
42.0,Private,15.0,Divorced,Other-service,Not-in-family,Black,1,4532.0,99.0,22.0,0
58.0,Private,7.0,Married-civ-spouse,Exec-managerial,Husband,White,1,17840.0,2279.0,88.0,1
35.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,0,2064.0,2.0,59.0,0
33.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,1,43709.0,120.0,38.0,0
46.0,Private,10.0,Married-civ-spouse,Exec-managerial,Wife,White,0,2637.0,172.0,64.0,1
30.0,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,1,4185.0,152.0,60.0,0
75.0,Private,7.0,Never-married,Prof-specialty,Wife,White,0,2352.0,1756.0,64.0,1
40.0,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,1,4752.0,77.0,48.0,0
28.0,Self-emp-not-inc,9.0,Never-married,Transport-moving,Not-in-family,White,1,4848.0,172.0,36.0,0
37.0,Self-emp-not-inc,8.0,Married-civ-spouse,Farming-fishing,Husband,White,1,2667.0,1952.0,93.0,1
68.0,Private,15.0,Married-civ-spouse,Farming-fishing,Husband,White,1,74342.0,50.0,72.0,0
61.0,Private,5.0,Married-civ-spouse,Other-service,Husband,White,1,4730.0,2.0,98.0,0
24.0,Self-emp-inc,10.0,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,1,4748.0,2074.0,89.0,0
29.0,Self-emp-not-inc,8.0,Married-civ-spouse,Farming-fishing,Husband,White,1,774.0,174.0,29.0,1
