age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
20,Private,10,Never-married,Handlers-cleaners,Own-child,White,1,0,0,12,0
27,Private,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,0,0,0,40,0
37,State-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,0
57,Federal-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
55,Local-gov,14,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,40,1
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
37,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,40,0
43,Federal-gov,13,Divorced,Exec-managerial,Not-in-family,White,1,0,0,40,1
57,Private,3,Separated,Craft-repair,Not-in-family,Black,1,0,0,40,0
40,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,3411,0,50,0
57,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
33,Private,4,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
29,Private,9,Married-spouse-absent,Craft-repair,Not-in-family,White,1,0,0,40,0
30,Private,9,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,0,0,1573,35,0
54,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
34,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,0
38,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
45,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,Black,1,0,0,20,0
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
22,Private,10,Never-married,Adm-clerical,Own-child,White,1,0,0,50,0
39,Self-emp-not-inc,13,Separated,Craft-repair,Own-child,White,1,0,0,35,0
29,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,35,0
29,Local-gov,10,Never-married,Other-service,Own-child,White,0,0,0,10,0
50,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,1,99999,0,80,1
49,?,5,Divorced,?,Not-in-family,White,1,0,0,40,0
27,Private,3,Never-married,Priv-house-serv,Not-in-family,White,0,0,0,65,0
44,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,0
40,Private,10,Divorced,Other-service,Not-in-family,White,1,0,0,45,0
37,Private,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,0
38,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,55,0
34,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
40,Private,14,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,1
60,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,45,0
24,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,40,0
19,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,0,0,0,37,0
36,Self-emp-inc,4,Never-married,Craft-repair,Unmarried,Black,1,0,0,40,0
26,Private,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,55,0
17,Private,7,Never-married,Transport-moving,Own-child,White,0,0,0,16,0
53,Private,10,Divorced,Adm-clerical,Unmarried,White,0,0,0,38,0
19,Private,9,Never-married,Craft-repair,Not-in-family,White,0,0,0,40,0
57,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
50,Self-emp-not-inc,12,Never-married,Sales,Not-in-family,White,0,0,1408,5,0
62,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,30,1
54,Private,12,Divorced,Sales,Not-in-family,White,1,0,0,32,0
52,?,1,Married-spouse-absent,?,Other-relative,White,1,0,0,40,0
53,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,45,0
45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,0,0,40,0
52,Private,10,Divorced,Adm-clerical,Not-in-family,Black,0,0,0,37,0
46,Private,13,Divorced,Sales,Unmarried,Asian-Pac-Islander,0,0,0,40,0
21,State-gov,9,Never-married,Adm-clerical,Own-child,White,0,0,0,43,0
43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,48,0
56,Private,10,Separated,Tech-support,Unmarried,Black,0,0,0,38,0
73,?,15,Married-civ-spouse,?,Husband,White,1,0,0,40,0
34,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,1,7688,0,60,1
73,Local-gov,10,Never-married,Prof-specialty,Other-relative,White,0,0,0,11,0
21,Private,10,Never-married,Sales,Own-child,White,0,0,0,15,0
50,Federal-gov,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,0
90,Private,9,Widowed,Transport-moving,Unmarried,White,1,0,0,99,0
23,Private,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,30,0
22,Private,9,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
30,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
55,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,0
19,Private,9,Never-married,Other-service,Other-relative,Black,1,0,0,40,0
34,Private,13,Married-civ-spouse,Sales,Husband,White,1,0,0,50,1
31,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
19,Self-emp-not-inc,10,Never-married,Craft-repair,Own-child,White,1,0,0,20,0
45,Private,14,Divorced,Exec-managerial,Unmarried,White,1,7430,0,70,1
46,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,65,1
59,Private,14,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,0
55,Private,13,Married-civ-spouse,Tech-support,Husband,White,1,0,0,18,1
42,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,24,0
36,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,52,0
42,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,0,0,0,40,0
39,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
59,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,35,1
51,Federal-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
19,,10,Never-married,,Own-child,White,1,0,0,25,0
20,State-gov,9,Never-married,Transport-moving,Own-child,White,1,0,0,40,0
31,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
52,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
24,Local-gov,9,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,0
30,Private,9,Never-married,Prof-specialty,Not-in-family,White,1,0,0,35,0
42,Self-emp-not-inc,9,Never-married,Exec-managerial,Not-in-family,White,1,0,0,48,0
57,Private,9,Married-civ-spouse,Tech-support,Husband,Black,1,0,1887,40,1
49,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,42,1
34,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,15024,0,60,1
64,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
65,Local-gov,5,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
53,Private,10,Divorced,Adm-clerical,Unmarried,Other,0,4865,0,45,0
20,Self-emp-not-inc,9,Divorced,Sales,Not-in-family,White,0,0,0,30,0
47,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,1977,40,1
19,Private,10,Never-married,Prof-specialty,Own-child,White,1,0,0,10,0
17,Private,6,Never-married,Craft-repair,Own-child,Other,0,0,0,35,0
39,Private,9,Never-married,Other-service,Not-in-family,Black,0,0,0,40,0
37,Private,9,Divorced,Exec-managerial,Unmarried,White,0,0,0,12,0
19,Private,9,Never-married,Handlers-cleaners,Not-in-family,Black,1,0,0,37,0
24,Private,13,Never-married,Sales,Other-relative,White,0,0,0,40,0
43,Private,13,Married-civ-spouse,Sales,Husband,White,1,0,0,40,1
49,Private,6,Never-married,Machine-op-inspct,Not-in-family,Black,0,0,0,40,0
31,Private,4,Divorced,Handlers-cleaners,Other-relative,White,1,0,0,70,0
59,Self-emp-not-inc,10,Widowed,Farming-fishing,Not-in-family,White,0,6849,0,40,0
49,,6,Divorced,,Not-in-family,White,1,0,0,40,0
30,Private,9,Divorced,Adm-clerical,Own-child,White,0,0,0,40,0
21,Private,9,Never-married,Farming-fishing,Not-in-family,White,1,0,0,50,0
50,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,15024,0,40,1
58,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,1,15024,0,60,1
34,Private,10,Never-married,Machine-op-inspct,Own-child,White,1,0,0,86,1
29,Private,13,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,0
27,Local-gov,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
47,Federal-gov,13,Divorced,Prof-specialty,Not-in-family,White,1,0,0,40,0
45,Private,12,Never-married,Farming-fishing,Not-in-family,White,1,0,0,40,0
45,Federal-gov,10,Never-married,Adm-clerical,Own-child,White,1,0,0,40,0
30,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,2051,40,0
24,Private,10,Never-married,Other-service,Other-relative,Black,0,0,0,30,0
24,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,0
42,Local-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,1
43,Private,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
47,Private,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,1
36,Private,11,Never-married,Tech-support,Not-in-family,White,1,0,0,45,0
27,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1740,40,0
24,Private,13,Never-married,Exec-managerial,Not-in-family,Black,1,0,0,40,0
22,Private,3,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,0
42,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,1,0,0,60,0
23,Private,7,Never-married,Adm-clerical,Unmarried,Black,1,0,0,35,0
39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,2051,40,0
32,Private,10,Never-married,Exec-managerial,Unmarried,Black,0,0,0,35,0
44,Self-emp-not-inc,14,Never-married,Farming-fishing,Own-child,White,1,0,0,99,0
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,1
70,Private,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,6,0
38,?,6,Separated,?,Own-child,White,1,0,0,35,0
18,Private,7,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,40,0
30,Private,9,Divorced,Sales,Unmarried,White,0,0,0,54,0
29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
29,Private,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,0
27,?,12,Married-civ-spouse,?,Wife,White,0,0,0,40,0
42,Local-gov,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,0,8614,0,45,1
28,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,0
61,Private,9,Divorced,Transport-moving,Not-in-family,White,1,0,1564,40,1
56,Private,6,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,0,0,0,30,1
26,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,2829,0,40,0
43,?,13,Married-civ-spouse,?,Wife,White,0,0,0,7,1
27,Local-gov,10,Married-civ-spouse,Adm-clerical,Own-child,White,0,0,0,40,0
24,Private,13,Never-married,Prof-specialty,Other-relative,White,0,0,0,40,0
41,Private,9,Separated,Adm-clerical,Unmarried,Black,0,0,0,40,0
53,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
55,Private,10,Divorced,Tech-support,Unmarried,Black,0,0,0,56,0
21,Self-emp-not-inc,9,Never-married,Farming-fishing,Own-child,White,1,0,0,25,0
59,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
25,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1579,40,0
58,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,20,0
45,State-gov,13,Separated,Prof-specialty,Not-in-family,White,0,0,0,40,0
29,Self-emp-inc,10,Never-married,Exec-managerial,Not-in-family,White,1,0,0,60,0
56,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,35,1
41,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,1887,45,1
34,Self-emp-not-inc,9,Never-married,Farming-fishing,Not-in-family,White,1,0,0,40,0
21,Private,11,Never-married,Adm-clerical,Unmarried,Black,0,0,0,35,0
54,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,Husband,White,1,2829,0,30,0
65,Private,5,Widowed,Priv-house-serv,Unmarried,Black,0,0,0,24,0
35,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,50,0
64,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
34,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,40,1
26,Private,11,Never-married,Other-service,Not-in-family,White,0,0,0,40,0
36,Private,7,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,60,0
30,Self-emp-inc,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,60,0
51,Local-gov,16,Married-civ-spouse,Prof-specialty,Wife,Black,0,0,0,40,1
45,State-gov,9,Separated,Sales,Unmarried,Black,0,0,0,40,0
76,Private,9,Widowed,Other-service,Not-in-family,White,1,0,0,17,0
45,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
51,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,0,0,0,40,0
66,?,10,Married-civ-spouse,?,Husband,White,1,0,0,40,0
34,Private,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
18,Private,9,Never-married,Sales,Own-child,White,0,0,0,30,0
25,Local-gov,13,Never-married,Prof-specialty,Own-child,White,1,0,0,40,0
45,Self-emp-not-inc,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,60,0
34,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,Black,1,0,0,40,1
26,Private,9,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,0
62,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
48,?,13,Married-civ-spouse,?,Husband,White,1,0,0,6,0
29,Private,10,Separated,Adm-clerical,Not-in-family,White,0,0,0,40,0
27,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,0
19,Private,10,Never-married,Adm-clerical,Own-child,White,0,0,0,30,0
46,Private,13,Divorced,Sales,Other-relative,Black,1,0,0,40,0
36,Self-emp-inc,13,Never-married,Tech-support,Not-in-family,White,1,27828,0,55,1
65,?,9,Widowed,?,Unmarried,White,0,0,2206,10,0
28,Private,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
41,Private,9,Never-married,Handlers-cleaners,Unmarried,Black,0,0,0,30,0
27,Private,9,Never-married,Transport-moving,Own-child,White,1,0,0,40,0
22,Private,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,30,0
54,Private,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,1,5013,0,40,0
18,State-gov,7,Never-married,Adm-clerical,Own-child,White,0,0,0,5,0
41,Private,13,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,0
20,Private,10,Never-married,Adm-clerical,Own-child,White,0,0,0,10,0
23,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,40,0
43,State-gov,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
46,Private,9,Married-civ-spouse,Other-service,Husband,Black,1,0,0,40,0
26,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,72,0
58,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,35,0
45,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,48,1
68,Local-gov,14,Widowed,Prof-specialty,Unmarried,Black,0,0,0,40,1
58,Private,8,Married-civ-spouse,Transport-moving,Other-relative,White,1,0,0,40,0
44,,10,Never-married,,Other-relative,White,1,0,0,45,0
37,Private,10,Never-married,Exec-managerial,Not-in-family,White,1,0,0,50,0
40,Private,9,Divorced,Adm-clerical,Unmarried,Black,1,0,0,40,0
56,Private,9,Never-married,Other-service,Not-in-family,Black,0,0,0,40,0
26,Private,9,Separated,Farming-fishing,Not-in-family,White,1,0,0,40,0
61,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,20,0
29,Self-emp-not-inc,13,Separated,Prof-specialty,Own-child,White,1,0,0,40,0
59,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,60,1
42,Local-gov,9,Separated,Other-service,Not-in-family,Black,0,0,0,60,0
39,Private,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
28,Private,6,Divorced,Other-service,Not-in-family,White,0,0,0,40,0
55,Private,6,Never-married,Transport-moving,Not-in-family,White,1,0,0,60,0
47,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,60,0
22,Private,10,Never-married,Sales,Own-child,White,1,0,0,40,0
23,Private,9,Never-married,Other-service,Unmarried,White,0,0,0,35,0
48,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,55,1
20,Private,10,Never-married,Sales,Not-in-family,White,1,0,0,30,0
46,Private,9,Separated,Other-service,Not-in-family,Black,0,0,0,30,0
47,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,1,15024,0,50,1
49,Private,10,Married-civ-spouse,Other-service,Other-relative,White,1,0,0,35,0
39,Private,13,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,1
24,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,55,0
41,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,60,0
23,Private,9,Never-married,Transport-moving,Not-in-family,White,1,0,0,38,0
20,Private,9,Never-married,Machine-op-inspct,Not-in-family,Black,1,0,0,40,0
46,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,48,1
39,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,1,0,0,40,0
44,Private,13,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,1
44,Private,9,Divorced,Sales,Unmarried,Black,0,0,0,40,0
55,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
32,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
20,Private,10,Never-married,Handlers-cleaners,Not-in-family,White,0,0,0,40,0
41,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,7688,0,50,1
57,Private,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,0,0,0,40,0
51,Private,9,Never-married,Exec-managerial,Other-relative,White,0,0,0,40,0
27,Private,10,Married-civ-spouse,Farming-fishing,Husband,Other,1,0,0,50,0
27,Private,10,Never-married,Other-service,Own-child,White,1,0,1721,20,0
50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
34,State-gov,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,0
20,Private,10,Never-married,Farming-fishing,Own-child,White,1,0,0,40,0
49,,9,Married-civ-spouse,,Husband,White,1,7688,0,50,1
45,Private,9,Separated,Tech-support,Not-in-family,White,0,0,0,26,0
52,Private,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
38,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,2829,0,30,0
31,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,14344,0,50,1
61,Private,7,Widowed,Other-service,Not-in-family,Black,1,0,0,40,0
35,Self-emp-inc,10,Divorced,Exec-managerial,Not-in-family,White,1,0,0,60,0
41,Federal-gov,13,Married-civ-spouse,Tech-support,Husband,White,1,0,0,24,0
46,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,3103,0,40,1
25,Private,13,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
55,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,18,0
48,Private,13,Separated,Sales,Not-in-family,White,1,0,0,65,1
33,Private,13,Married-civ-spouse,Sales,Husband,White,1,0,0,45,0
31,Private,9,Separated,Tech-support,Not-in-family,White,0,0,0,40,0
28,Private,9,Never-married,Prof-specialty,Other-relative,White,0,0,0,40,0
30,Private,9,Never-married,Other-service,Not-in-family,White,1,0,0,50,0
22,Private,9,Never-married,Other-service,Not-in-family,White,0,0,0,15,0
47,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
33,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
29,Private,10,Never-married,Other-service,Other-relative,White,0,0,0,20,0
35,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,50,1
27,Private,9,Divorced,Sales,Own-child,White,0,0,0,35,0
61,?,13,Divorced,?,Not-in-family,White,0,0,0,24,0
22,,10,Never-married,,Not-in-family,White,1,0,0,40,0
47,State-gov,5,Divorced,Other-service,Not-in-family,White,0,0,0,40,0
42,Private,13,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,1
49,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,5013,0,45,0
23,Private,10,Separated,Craft-repair,Own-child,White,1,0,0,40,0
56,Private,9,Never-married,Farming-fishing,Not-in-family,White,1,0,0,50,1
19,Private,10,Never-married,Sales,Own-child,White,1,0,0,20,0
46,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,0,0,40,0
81,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,1,0,0,20,0
31,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,1
65,State-gov,4,Widowed,Other-service,Other-relative,White,0,0,0,24,0
54,?,9,Widowed,?,Own-child,White,0,0,0,40,0
25,Private,13,Never-married,Tech-support,Own-child,White,0,0,0,40,0
45,Private,10,Divorced,Adm-clerical,Not-in-family,Black,1,0,0,40,0
52,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
37,Private,13,Never-married,Machine-op-inspct,Other-relative,White,1,0,0,40,0
47,Federal-gov,14,Married-civ-spouse,Exec-managerial,Husband,Black,1,0,0,40,1
61,?,6,Divorced,?,Not-in-family,White,0,0,0,40,0
48,Self-emp-not-inc,13,Married-spouse-absent,Sales,Own-child,White,1,0,0,50,1
30,Private,14,Never-married,Tech-support,Unmarried,White,1,0,0,45,0
53,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,1
44,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,2415,50,1
18,Private,7,Never-married,Sales,Own-child,White,1,0,0,35,0
44,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,0,0,0,50,1
49,Private,12,Married-civ-spouse,Adm-clerical,Own-child,White,0,0,0,38,0
