,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
277,30,Private,139152,6,Never-married,Sales,Not-in-family,White,1,3,0,63,United-States,0
278,28,Private,67582,9,Divorced,Other-service,Not-in-family,White,0,0,0,40,United-States,0
279,23,State-gov,190152,13,Married-civ-spouse,Exec-managerial,Husband,White,1,18,1821,22,United-States,0
280,28,Private,109067,13,Married-civ-spouse,Sales,Husband,White,1,9,0,40,Italy,0
281,19,Private,198296,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States,0
282,30,Private,98866,13,Never-married,Adm-clerical,Own-child,White,0,13,1,40,South,0
283,32,Federal-gov,446218,9,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,1,0,0,40,United-States,0
284,34,Self-emp-inc,164006,9,Divorced,Sales,Husband,White,1,0,0,40,United-States,0
285,36,Federal-gov,137519,14,Never-married,Prof-specialty,Not-in-family,White,0,15066,0,40,United-States,0
286,34,Local-gov,200415,13,Married-civ-spouse,Prof-specialty,Husband,White,1,3627,0,55,United-States,0
287,43,Self-emp-inc,168886,13,Married-civ-spouse,Tech-support,Husband,White,1,15243,0,50,United-States,0
288,39,Private,120395,9,Married-civ-spouse,Transport-moving,Husband,White,1,15,0,40,United-States,0
289,28,Private,299961,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,36,United-States,0
290,50,Private,203464,9,Never-married,Prof-specialty,Other-relative,White,0,0,0,36,United-States,0
291,19,Private,172891,9,Divorced,Handlers-cleaners,Not-in-family,White,0,11,0,11,United-States,0
292,19,Private,103349,7,Never-married,Handlers-cleaners,Own-child,White,0,0,0,35,United-States,0
293,23,Private,316513,9,Separated,Craft-repair,Other-relative,White,1,11,0,40,Mexico,0
294,26,Self-emp-not-inc,124288,10,Never-married,Transport-moving,Own-child,White,1,16,0,30,United-States,0
295,25,Local-gov,178007,6,Married-civ-spouse,Adm-clerical,Husband,White,1,14,1,40,United-States,0
296,27,Private,133275,7,Never-married,Other-service,Own-child,White,1,15,0,19,United-States,0
297,29,Self-emp-not-inc,150394,14,Married-civ-spouse,Farming-fishing,Husband,White,1,18,0,40,United-States,0
298,22,Private,97636,9,Never-married,Handlers-cleaners,Not-in-family,White,1,0,1,40,United-States,0
299,27,State-gov,164403,14,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,1,11,0,40,Trinadad&Tobago,0
300,67,Private,147913,3,Never-married,Sales,Not-in-family,White,0,26,0,40,Puerto-Rico,0
301,33,Private,107903,9,Married-civ-spouse,Other-service,Wife,White,0,0,0,35,United-States,0
302,24,Private,184632,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,22,United-States,0
303,29,Private,284042,9,Divorced,Exec-managerial,Not-in-family,White,0,4258,0,40,United-States,0
304,37,Private,171520,9,Never-married,Other-service,Own-child,White,0,6,0,21,United-States,0
305,20,Private,71252,7,Never-married,Other-service,Own-child,White,0,3,0,21,United-States,0
306,34,Local-gov,203699,9,Married-spouse-absent,Other-service,Unmarried,White,1,0,0,22,Jamaica,0
307,27,Private,93234,6,Never-married,Other-service,Own-child,White,1,0,1,40,United-States,0
308,47,Private,174848,13,Married-civ-spouse,Exec-managerial,Wife,White,0,12,0,40,United-States,0
309,31,Private,114526,9,Never-married,Craft-repair,Own-child,White,1,14,0,19,Mexico,0
310,24,Private,157686,9,Never-married,Sales,Own-child,White,1,26,1959,60,United-States,0
311,32,Private,178406,9,Married-civ-spouse,Other-service,Wife,White,0,7,0,40,United-States,0
312,26,Private,173764,14,Never-married,Adm-clerical,Own-child,White,0,37,0,40,United-States,0
313,37,Private,320294,13,Married-civ-spouse,Sales,Husband,White,1,7696,0,28,United-States,0
314,48,Private,189244,3,Divorced,Machine-op-inspct,Unmarried,White,1,18,0,40,Canada,0
315,63,Self-emp-not-inc,140889,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,1,40,United-States,0
316,20,Private,94058,6,Never-married,Handlers-cleaners,Own-child,Black,1,16,0,40,United-States,0
317,59,Private,145499,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,2134,55,United-States,0
318,37,Private,243204,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,United-States,0
319,42,Private,97642,11,Married-civ-spouse,Other-service,Not-in-family,Other,1,12,0,50,?,0
320,40,Private,387492,6,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,1,0,0,40,United-States,0
321,50,Self-emp-not-inc,93886,7,Married-civ-spouse,Other-service,Husband,White,1,4209,2001,30,United-States,0
322,24,Private,184023,3,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,0,8,0,40,South,0
323,60,Private,175637,6,Divorced,,Own-child,White,0,21,0,40,United-States,0
324,39,Private,130820,7,Separated,Other-service,Unmarried,White,0,0,0,21,United-States,0
325,20,Private,195793,6,Never-married,Adm-clerical,Own-child,White,0,20,0,35,United-States,0
326,44,Private,188915,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,1,13,0,40,United-States,0
327,26,Self-emp-not-inc,87059,9,Divorced,Farming-fishing,Own-child,White,1,3,0,40,United-States,0
328,35,Private,169474,7,Never-married,Other-service,Unmarried,White,0,0,0,40,United-States,0
329,62,State-gov,100607,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
330,17,Private,262966,10,Never-married,Adm-clerical,Own-child,White,0,2,0,40,United-States,0
331,35,Federal-gov,129721,11,Married-civ-spouse,,Husband,Black,1,20,0,40,United-States,0
332,67,Local-gov,182273,9,Married-civ-spouse,Exec-managerial,Husband,White,1,6,0,21,United-States,0
333,26,,194923,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,36,United-States,0
334,20,?,85145,7,Never-married,?,Own-child,Black,0,25,0,20,United-States,0
335,30,Private,117967,14,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,1,0,0,50,United-States,0
336,32,Private,159089,9,Never-married,Handlers-cleaners,Own-child,White,1,29,0,50,United-States,0
337,31,Private,179643,7,Never-married,Craft-repair,Own-child,White,1,18,0,40,United-States,0
338,29,Private,215422,13,Separated,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
339,22,Private,90369,13,Never-married,Adm-clerical,Own-child,Black,1,13,0,36,United-States,0
340,50,Private,117054,9,Married-civ-spouse,Exec-managerial,Husband,White,1,14,0,40,United-States,0
341,45,Private,202592,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,United-States,0
342,23,Private,204081,7,Divorced,Other-service,Not-in-family,Black,1,0,0,45,United-States,0
343,29,Private,79093,13,Never-married,Prof-specialty,Own-child,White,0,2,0,34,United-States,0
344,50,Private,77311,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,1,15,0,40,United-States,0
345,63,Private,107989,13,Married-spouse-absent,Prof-specialty,Unmarried,White,0,2,1,50,Columbia,0
346,77,?,224885,9,Widowed,?,Not-in-family,White,0,0,0,21,United-States,0
347,33,Private,165185,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
348,36,Private,150441,13,Married-civ-spouse,Adm-clerical,Husband,White,1,16,0,40,United-States,0
349,24,?,202263,10,Married-civ-spouse,?,Husband,White,1,40,0,21,Mexico,0
350,23,State-gov,80464,10,Never-married,Sales,Not-in-family,Black,0,0,1,50,United-States,0
351,35,Private,340554,11,Divorced,Exec-managerial,Not-in-family,White,1,24,1,40,United-States,0
352,45,Private,124550,9,Never-married,Handlers-cleaners,Own-child,White,0,15,0,60,United-States,0
353,34,Private,492665,7,Married-civ-spouse,Protective-serv,Husband,Black,1,23,0,21,Ecuador,0
354,23,Private,118641,6,Never-married,Other-service,Own-child,Black,0,0,0,40,United-States,0
355,26,Private,112236,7,Never-married,Other-service,Own-child,White,0,16,0,61,Nicaragua,0
356,27,Private,98370,9,Married-civ-spouse,Sales,Husband,White,1,2,0,53,United-States,0
357,33,Private,77573,3,Married-civ-spouse,Machine-op-inspct,Husband,White,1,8,0,24,Dominican-Republic,0
358,71,?,73940,7,Married-civ-spouse,?,Not-in-family,White,1,15,0,30,Mexico,0
359,39,Private,69896,11,Divorced,Machine-op-inspct,Unmarried,White,0,0,0,40,,0
360,25,Private,239722,5,Married-civ-spouse,Exec-managerial,Husband,White,1,11,0,40,United-States,0
361,30,Private,146818,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,1,12,0,42,Ecuador,0
362,37,Private,94803,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,38,1820,50,United-States,0
363,25,Private,46544,4,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,1,0,0,40,Dominican-Republic,0
364,64,Private,197335,7,Widowed,Other-service,Unmarried,White,0,0,0,20,United-States,0
365,55,Private,390105,14,Divorced,Sales,Not-in-family,White,1,0,0,60,United-States,0
366,34,Local-gov,267856,13,Married-civ-spouse,Protective-serv,Husband,White,1,12,1745,55,United-States,0
367,20,Private,159892,9,Never-married,Craft-repair,Own-child,White,1,0,0,37,United-States,0
368,26,Local-gov,175837,11,Separated,Exec-managerial,Not-in-family,White,1,0,0,40,United-States,0
369,40,Federal-gov,374086,11,Divorced,Exec-managerial,Not-in-family,White,0,31,0,40,United-States,0
370,47,Private,89511,10,Married-civ-spouse,Exec-managerial,Husband,White,0,14,0,44,United-States,0
371,68,Private,143848,7,Separated,Other-service,Unmarried,White,0,0,0,11,United-States,0
372,32,Self-emp-not-inc,120265,9,Married-civ-spouse,Exec-managerial,Husband,White,1,32,0,19,United-States,0
373,50,Private,64498,10,Married-civ-spouse,Craft-repair,Husband,White,1,8,0,45,United-States,0
374,24,Self-emp-inc,171232,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,0
375,25,Private,34506,9,Married-civ-spouse,Adm-clerical,Wife,White,0,16,1,55,United-States,0
376,36,Private,256692,10,Separated,Adm-clerical,Wife,White,1,16,0,40,United-States,0
377,23,Private,202007,13,Never-married,Prof-specialty,Not-in-family,White,0,16,0,40,United-States,0
378,26,Local-gov,191360,10,Married-civ-spouse,Adm-clerical,Own-child,White,1,0,0,50,Scotland,0
379,60,Private,115677,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,22,United-States,0
380,21,Without-pay,316740,13,Never-married,Tech-support,Own-child,White,0,0,1,40,United-States,0
381,76,?,195129,9,Widowed,?,Not-in-family,White,0,0,0,40,United-States,0
382,25,State-gov,102009,11,Married-civ-spouse,Prof-specialty,Husband,White,0,0,1845,21,United-States,0
383,21,Private,125740,6,Never-married,Sales,Wife,White,1,0,0,40,United-States,0
384,39,Private,279843,14,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,0,0,0,48,England,0
385,42,Private,45792,9,Divorced,Machine-op-inspct,Unmarried,White,0,0,0,40,United-States,0
386,43,Private,24263,13,Married-civ-spouse,Exec-managerial,Husband,White,1,23,1667,50,United-States,0
387,20,Private,87592,9,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,0,0,0,22,United-States,0
388,69,?,76380,9,Widowed,Other-service,Not-in-family,White,0,1,0,21,United-States,0
389,25,Private,85534,13,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,0,33,0,36,Philippines,0
390,29,Private,148093,3,Never-married,Machine-op-inspct,Unmarried,Other,0,0,0,35,Haiti,0
391,39,Private,196610,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,Japan,0
392,25,Private,350275,13,Never-married,Adm-clerical,Other-relative,Other,0,0,0,40,?,0
393,29,Private,87449,13,Never-married,Exec-managerial,Not-in-family,White,1,36,0,50,United-States,0
394,64,?,336690,3,Widowed,?,Not-in-family,White,0,13,0,22,United-States,0
395,28,Private,91080,7,Never-married,Handlers-cleaners,Own-child,White,1,8,0,40,Nicaragua,0
396,27,Private,355853,9,Married-civ-spouse,Transport-moving,Husband,White,1,14,0,11,United-States,0
397,39,Private,166999,10,Married-civ-spouse,Adm-clerical,Unmarried,White,1,0,0,21,Yugoslavia,0
398,33,Private,104504,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
399,20,Private,216724,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
400,24,Private,311152,9,Separated,Machine-op-inspct,Other-relative,White,0,0,0,40,Japan,0
401,35,Private,175516,13,Married-civ-spouse,Tech-support,Husband,White,1,1,0,21,United-States,0
402,34,Local-gov,73625,9,Married-civ-spouse,Sales,Wife,Black,1,21,0,40,United-States,0
403,38,Self-emp-inc,117834,14,Never-married,Prof-specialty,Not-in-family,White,1,3763,0,44,United-States,0
404,17,Private,233934,10,Never-married,Craft-repair,Own-child,White,0,0,0,24,Jamaica,0
405,49,Private,34635,11,Divorced,Adm-clerical,Unmarried,White,0,2,0,40,United-States,0
406,33,Private,300087,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,18,Germany,0
407,29,Private,399802,7,Married-civ-spouse,Protective-serv,Husband,Black,1,3,0,40,,0
408,40,Self-emp-not-inc,327808,13,Divorced,Exec-managerial,Husband,White,1,1,1,50,Canada,0
409,31,Private,236559,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,0,14,0,40,China,0
410,29,Private,190617,9,Married-civ-spouse,Exec-managerial,Husband,Black,1,4,0,40,United-States,0
411,35,Local-gov,143062,13,Never-married,Sales,Not-in-family,Black,1,3222,1,45,United-States,0
412,39,Local-gov,102055,14,Married-civ-spouse,Prof-specialty,Unmarried,White,0,15,0,40,United-States,0
413,25,Private,103138,10,Never-married,?,Own-child,Black,1,1,0,40,United-States,0
414,50,Private,150009,3,Married-civ-spouse,Transport-moving,Husband,White,1,4,1,40,United-States,0
415,36,Private,231468,11,Never-married,Machine-op-inspct,Unmarried,White,1,3140,1,50,Mexico,0
416,24,Self-emp-inc,104140,12,Married-civ-spouse,Exec-managerial,Own-child,White,1,7,0,40,United-States,0
417,40,Private,108005,9,Divorced,Machine-op-inspct,Not-in-family,White,1,10,0,50,Mexico,0
418,54,Local-gov,101726,3,Married-civ-spouse,,Husband,Black,1,12,0,40,United-States,0
419,20,Local-gov,164681,10,Never-married,Adm-clerical,Own-child,Black,0,0,0,40,United-States,0
420,39,Private,681121,9,Married-spouse-absent,Other-service,Unmarried,White,0,3,0,58,United-States,0
421,36,Private,190725,3,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,0,0,0,40,Poland,0
422,76,State-gov,121780,10,Separated,?,Not-in-family,White,0,3914,0,18,United-States,0
423,37,Private,120079,10,Never-married,Other-service,Not-in-family,White,0,32,1,40,United-States,0
424,32,Private,176426,7,Never-married,Machine-op-inspct,Not-in-family,Other,0,9,0,40,?,0
425,30,State-gov,179742,13,Married-civ-spouse,Exec-managerial,Wife,White,0,14,0,50,Puerto-Rico,0
426,17,Private,174235,10,Never-married,Adm-clerical,Own-child,Black,0,0,0,40,United-States,0
427,40,Local-gov,69444,10,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,1,16,0,14,United-States,0
428,73,Private,140609,11,Divorced,Other-service,Unmarried,White,0,0,0,40,United-States,0
429,23,Federal-gov,176657,13,Never-married,Adm-clerical,Own-child,White,0,0,1,40,United-States,0
430,38,Federal-gov,105766,10,Never-married,Adm-clerical,Not-in-family,White,0,3,0,23,United-States,0
431,26,Private,328282,13,Married-civ-spouse,Adm-clerical,Wife,White,1,30,1,36,United-States,0
432,33,Private,299273,9,Divorced,Craft-repair,Other-relative,Black,1,4,0,40,United-States,0
433,64,Private,191495,3,Married-civ-spouse,Exec-managerial,Husband,White,1,19,0,50,China,0
434,34,Private,73465,12,Never-married,Other-service,Wife,Asian-Pac-Islander,1,7,0,45,China,0
435,30,Local-gov,110788,3,Married-civ-spouse,Protective-serv,Husband,White,1,4098,1838,45,United-States,0
436,46,Private,93715,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,United-States,0
437,33,Private,159674,9,Never-married,Tech-support,Other-relative,White,1,21,0,40,United-States,0
438,25,Local-gov,217533,10,Divorced,Craft-repair,Unmarried,Black,1,16,0,40,United-States,0
439,33,Private,115635,6,Married-civ-spouse,Machine-op-inspct,Other-relative,White,0,8,0,22,Thailand,0
440,17,Private,39673,9,Separated,Other-service,Other-relative,White,0,5,0,40,Cuba,0
441,65,Private,217329,15,Divorced,Exec-managerial,Unmarried,White,0,18,0,40,United-States,0
442,33,Local-gov,275754,10,Divorced,Exec-managerial,Not-in-family,White,0,3,0,40,United-States,0
443,28,Private,188361,13,Never-married,Other-service,Not-in-family,White,0,0,0,22,United-States,0
444,31,Private,173664,7,Divorced,Craft-repair,Not-in-family,Black,1,3,1,40,United-States,0
445,21,Private,221076,9,Never-married,Other-service,Own-child,White,0,28,0,40,United-States,0
446,34,Self-emp-not-inc,38908,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,53,United-States,0
447,68,Self-emp-not-inc,180072,6,Separated,?,Unmarried,White,0,0,0,40,United-States,0
448,35,Private,275401,10,Separated,Exec-managerial,Unmarried,Black,0,9,0,36,United-States,0
449,35,Private,464589,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
450,37,Private,185823,9,Married-civ-spouse,Machine-op-inspct,Wife,White,1,1,0,40,Germany,0
451,46,Local-gov,297690,6,Widowed,?,Unmarried,Black,0,24,0,49,United-States,0
452,35,Private,55530,16,Divorced,Exec-managerial,Not-in-family,White,0,17,0,50,United-States,0
453,36,Self-emp-not-inc,109894,9,Divorced,Priv-house-serv,Not-in-family,White,0,30,0,40,United-States,0
454,51,Private,356054,13,Married-civ-spouse,Craft-repair,Husband,White,1,4,0,40,United-States,0
455,36,Private,105181,14,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,United-States,0
456,19,Private,205768,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States,0
457,36,Private,251165,5,Married-civ-spouse,Handlers-cleaners,Husband,White,1,15,0,54,United-States,0
458,27,Private,278650,7,Never-married,Protective-serv,Own-child,Black,1,0,0,40,United-States,0
459,36,Private,71521,9,Married-civ-spouse,Exec-managerial,Husband,White,1,6,0,40,United-States,0
460,20,Private,190438,9,Married-civ-spouse,Craft-repair,Husband,White,1,3064,0,40,United-States,0
461,26,Private,113624,14,Divorced,Adm-clerical,Own-child,White,0,0,0,22,Germany,0
462,38,Self-emp-inc,476003,12,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,1,7655,0,40,United-States,0
463,60,State-gov,184857,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,1,0,2019,23,United-States,0
464,24,Private,364918,11,Divorced,Sales,Not-in-family,White,0,0,0,40,United-States,0
465,30,Private,175320,9,Married-civ-spouse,Farming-fishing,Wife,White,1,2,0,40,United-States,0
466,32,Private,178922,3,Separated,Other-service,Not-in-family,White,1,18,0,69,United-States,0
467,35,Private,152152,13,Separated,Other-service,Unmarried,White,0,32,0,36,United-States,0
468,28,Private,102379,9,Married-civ-spouse,Sales,Wife,White,1,0,0,40,United-States,0
469,35,?,243583,11,Separated,?,Unmarried,Black,0,14,0,30,Dominican-Republic,0
470,55,Private,41782,9,Married-civ-spouse,Craft-repair,Husband,White,1,7,0,40,United-States,0
471,40,Private,157176,9,Married-civ-spouse,Other-service,Husband,White,1,21,0,50,Haiti,0
472,37,Private,181956,7,Married-civ-spouse,Other-service,Husband,White,1,44,0,40,South,0
473,19,State-gov,214823,14,Never-married,Sales,Unmarried,Black,0,23,0,37,England,0
