,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
279,32,Federal-gov,247901,14,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,United-States,0
280,28,Private,148776,12,Married-civ-spouse,Adm-clerical,Wife,White,1,0,0,40,Italy,0
281,29,State-gov,199678,14,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States,0
282,40,Federal-gov,146330,9,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
283,45,Federal-gov,152551,9,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,1,0,0,40,United-States,0
284,34,State-gov,206136,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,0,0,2276,40,United-States,0
285,21,Private,168752,10,Never-married,Sales,Unmarried,White,0,0,0,36,United-States,0
286,42,Local-gov,123559,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,56,United-States,0
287,31,Private,258741,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,United-States,0
288,32,Private,159294,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,2513,40,United-States,0
289,60,Private,106623,9,Married-civ-spouse,?,Husband,White,0,0,0,40,United-States,0
290,54,?,212770,9,Never-married,Exec-managerial,Unmarried,White,0,0,0,9,United-States,0
291,27,Private,393807,9,Married-spouse-absent,Handlers-cleaners,Other-relative,White,1,0,2100,50,?,0
292,26,Private,395049,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,75,United-States,0
293,22,Private,198870,9,Never-married,Adm-clerical,Other-relative,White,0,0,0,20,Mexico,0
294,54,Self-emp-not-inc,239712,9,Separated,Farming-fishing,Husband,White,1,0,0,40,United-States,0
295,22,Local-gov,308813,13,Never-married,Sales,Not-in-family,White,1,0,0,58,United-States,0
296,55,Private,209647,7,Divorced,Craft-repair,Not-in-family,White,1,6223,0,40,United-States,0
297,43,Self-emp-not-inc,224502,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,12,United-States,0
298,20,Private,220096,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,37,Yugoslavia,0
299,39,State-gov,349301,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,2159,40,United-States,0
300,32,State-gov,209895,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1106,50,Puerto-Rico,0
301,55,Private,192893,10,Married-civ-spouse,Other-service,Wife,White,0,0,0,35,United-States,0
302,21,Private,215216,9,Never-married,Other-service,Own-child,White,0,0,0,10,United-States,0
303,35,Private,186970,6,Never-married,Other-service,Not-in-family,White,0,0,0,20,United-States,0
304,47,Private,98813,9,Divorced,Other-service,Not-in-family,White,0,0,0,35,United-States,0
305,18,Private,238782,7,Never-married,Other-service,Own-child,White,1,0,0,38,United-States,0
306,64,Local-gov,234770,9,Married-spouse-absent,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,0
307,21,Private,452482,10,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,United-States,0
308,25,Private,223328,13,Never-married,Sales,Wife,White,0,0,0,40,Canada,0
309,24,Private,27814,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,India,0
310,30,Private,190828,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,50,United-States,0
311,45,Private,180536,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,9,United-States,0
312,28,Private,164214,10,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,United-States,0
313,53,Private,72692,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,55,United-States,0
314,48,Private,51723,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1609,58,Canada,0
315,61,Self-emp-not-inc,203101,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,United-States,0
316,18,Private,196639,7,Never-married,Adm-clerical,Own-child,White,0,0,0,34,United-States,0
317,53,Private,261979,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,57,United-States,0
318,65,Private,190696,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,United-States,0
319,27,Private,239408,12,Never-married,Adm-clerical,Own-child,Other,0,0,0,40,Mexico,0
320,26,Local-gov,243523,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,1,0,0,20,United-States,0
321,48,Self-emp-not-inc,223082,13,Married-civ-spouse,?,Husband,White,1,0,0,55,United-States,0
322,37,Private,155094,3,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,0,0,40,South,0
323,62,Private,200772,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
324,52,Private,289009,9,Separated,Machine-op-inspct,Unmarried,White,0,0,0,40,United-States,0
325,52,Private,344845,9,Never-married,Adm-clerical,Not-in-family,White,1,0,2060,40,United-States,0
326,69,Private,199260,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,1,0,0,60,United-States,0
327,35,Private,204957,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,62,United-States,0
328,46,Private,59944,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,United-States,0
329,23,?,190832,7,Never-married,Farming-fishing,Own-child,White,1,0,0,15,United-States,0
330,48,Private,224477,13,Divorced,Adm-clerical,Wife,White,0,0,0,40,United-States,0
331,35,Federal-gov,215688,9,Never-married,Adm-clerical,Other-relative,Black,1,0,0,40,United-States,0
332,75,Private,413022,5,Separated,Other-service,Not-in-family,White,0,0,1152,20,Taiwan,0
333,22,Private,444158,9,Never-married,Craft-repair,Own-child,White,1,0,0,40,United-States,0
334,53,?,413675,10,Married-civ-spouse,?,Husband,White,1,0,0,7,United-States,0
335,21,Private,336646,5,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,1,0,0,40,United-States,0
336,40,Private,195885,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,61,United-States,0
337,19,Private,118184,7,Never-married,Adm-clerical,Own-child,White,1,0,0,20,United-States,0
338,48,Private,219472,7,Separated,Craft-repair,Unmarried,Black,1,0,2104,40,United-States,0
339,18,Private,190507,7,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States,0
340,63,Self-emp-not-inc,338004,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,1,0,1591,50,United-States,0
341,32,Federal-gov,222260,14,Never-married,Protective-serv,Not-in-family,White,1,0,0,40,United-States,0
342,50,Private,226946,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,58,United-States,0
343,24,Private,324975,11,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States,0
344,26,State-gov,103084,5,Widowed,Craft-repair,Not-in-family,Amer-Indian-Eskimo,1,0,0,40,United-States,0
345,67,Private,343018,9,Married-spouse-absent,Other-service,Not-in-family,White,0,0,0,33,Jamaica,0
346,65,?,268742,9,Widowed,?,Unmarried,White,0,0,0,20,United-States,0
347,32,Private,208565,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
348,22,Private,179073,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,United-States,0
349,39,?,266106,13,Married-civ-spouse,?,Husband,Black,1,0,0,13,United-States,0
350,30,State-gov,55910,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,57,United-States,0
351,44,State-gov,371131,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1553,61,United-States,0
352,30,Private,162302,7,Married-civ-spouse,Craft-repair,Other-relative,White,1,0,0,40,United-States,0
353,20,Private,242376,9,Married-civ-spouse,Tech-support,Other-relative,Asian-Pac-Islander,1,0,0,71,Ecuador,0
354,24,Private,40628,10,Never-married,Sales,Not-in-family,White,0,0,0,50,United-States,0
355,34,Private,277792,9,Married-civ-spouse,Other-service,Wife,White,0,0,0,40,Nicaragua,0
356,22,Private,386934,13,Never-married,Sales,Own-child,White,1,0,0,40,United-States,0
357,58,Private,262361,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,54,Dominican-Republic,0
358,53,?,146523,5,Married-civ-spouse,?,Husband,White,1,0,2385,8,United-States,0
359,52,Private,395698,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,33,United-States,0
360,23,Private,209221,9,Divorced,Other-service,Other-relative,White,0,0,0,25,?,0
361,54,,342875,7,Married-civ-spouse,Other-service,Wife,White,0,0,1503,8,Ecuador,0
362,44,Private,340648,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,1,0,0,40,United-States,0
363,31,?,165634,10,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,1,0,2846,40,Dominican-Republic,0
364,37,State-gov,145234,14,Divorced,Exec-managerial,Unmarried,White,0,0,0,34,?,0
365,69,Private,236917,10,Widowed,Sales,Not-in-family,White,0,0,0,15,United-States,0
366,47,Local-gov,251900,14,Married-civ-spouse,,Husband,White,1,0,2212,59,United-States,0
367,51,Self-emp-not-inc,161560,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,51,United-States,0
368,25,Private,133739,10,Widowed,Adm-clerical,Other-relative,White,0,0,0,36,United-States,0
369,44,Private,153364,10,Divorced,Tech-support,Not-in-family,White,0,0,0,40,United-States,0
370,54,Private,137440,9,Divorced,Machine-op-inspct,Unmarried,White,0,0,0,32,United-States,0
371,50,Private,416100,9,Separated,Machine-op-inspct,Unmarried,White,0,0,0,40,United-States,0
372,47,Self-emp-not-inc,229577,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,3180,55,United-States,0
373,30,Private,273638,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States,0
374,28,Self-emp-inc,175277,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1624,50,United-States,0
375,33,Federal-gov,136073,13,Married-spouse-absent,Prof-specialty,Husband,White,1,0,0,77,United-States,0
376,29,Private,319858,10,Never-married,Transport-moving,Not-in-family,White,0,0,0,36,United-States,0
377,33,Self-emp-inc,310944,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1492,50,United-States,0
378,23,Private,146606,7,Never-married,Other-service,Own-child,White,1,0,0,32,Scotland,0
379,28,State-gov,215921,14,Divorced,Prof-specialty,Not-in-family,White,0,0,0,76,United-States,0
380,42,Without-pay,288613,9,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1443,40,United-States,0
381,26,?,216676,7,Widowed,,Own-child,White,0,0,0,10,United-States,0
382,41,State-gov,157846,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,0
383,46,Private,209255,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1668,40,United-States,0
384,49,Private,188206,9,Divorced,Other-service,Unmarried,White,0,0,0,40,United-States,0
385,48,Private,244578,5,Widowed,Machine-op-inspct,Unmarried,White,0,0,0,40,United-States,0
386,30,Private,300260,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,0
387,40,Local-gov,164723,14,Never-married,Prof-specialty,Unmarried,Black,0,0,0,40,United-States,0
388,71,?,153964,10,Widowed,?,Not-in-family,White,0,0,0,35,United-States,0
389,44,Private,283630,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,1,0,3122,74,Taiwan,0
390,60,Private,331282,13,Married-civ-spouse,Other-service,Husband,Other,1,0,0,40,Portugal,0
391,27,Private,96822,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,0,0,40,Japan,0
392,22,Private,203293,5,Never-married,Adm-clerical,Own-child,Other,1,0,0,32,Puerto-Rico,0
393,34,Private,187739,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,United-States,0
394,63,?,261002,9,Widowed,?,Unmarried,Black,0,0,0,6,United-States,0
395,30,Private,359150,9,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,40,United-States,0
396,17,Local-gov,416657,10,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,40,United-States,0
397,67,?,172750,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,0,1581,50,Yugoslavia,0
398,61,Private,160985,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,59,United-States,0
399,65,Private,156622,9,Married-civ-spouse,Sales,Husband,White,1,0,0,56,United-States,0
400,62,?,393339,4,Never-married,Other-service,Other-relative,White,0,0,0,32,Japan,0
401,39,Private,246332,12,Never-married,Tech-support,Own-child,White,1,0,0,40,United-States,0
402,43,Private,363807,7,Married-civ-spouse,Other-service,Husband,Black,1,0,0,40,United-States,0
403,42,Private,320538,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
404,29,Private,126930,13,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,Jamaica,0
405,66,Self-emp-not-inc,404397,11,Divorced,Transport-moving,Not-in-family,White,0,0,0,50,United-States,0
406,27,Private,114800,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,0,40,Germany,0
407,18,Private,175103,5,Never-married,Adm-clerical,Not-in-family,Black,0,0,0,16,United-States,0
408,35,Private,287206,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
409,39,Private,280554,16,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,0,11151,2944,40,Philippines,0
410,29,Never-worked,96589,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
411,47,Local-gov,292385,14,Divorced,Exec-managerial,Not-in-family,White,0,0,0,25,United-States,0
412,21,Private,126457,10,Never-married,Other-service,Own-child,White,0,0,0,31,United-States,0
413,34,Private,202038,13,Never-married,Prof-specialty,Not-in-family,White,1,0,1701,50,United-States,0
414,39,Private,359759,9,Divorced,Transport-moving,Husband,White,1,0,0,40,United-States,0
415,50,Private,180850,12,Divorced,Adm-clerical,Unmarried,White,0,0,0,31,United-States,0
416,55,Self-emp-not-inc,379470,9,Married-civ-spouse,Sales,Unmarried,White,0,0,0,50,United-States,0
417,18,Private,202401,7,Never-married,Other-service,Own-child,White,0,0,0,40,Mexico,0
418,33,Local-gov,453023,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,0
419,17,Private,218291,7,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
420,63,Private,126217,9,Married-spouse-absent,Adm-clerical,Unmarried,White,0,0,0,40,United-States,0
421,42,Private,363225,9,Married-spouse-absent,Other-service,Unmarried,White,1,5979,0,45,United-States,0
422,66,Private,163658,14,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,45,United-States,0
423,61,Self-emp-not-inc,176298,9,Divorced,Exec-managerial,Husband,White,1,0,0,40,United-States,0
424,39,?,241086,9,Married-civ-spouse,?,Husband,White,1,0,0,40,?,0
425,54,Private,217212,9,Married-civ-spouse,?,Husband,White,1,0,0,40,Puerto-Rico,0
426,29,Private,99911,10,Never-married,Sales,Own-child,White,0,0,0,34,United-States,0
427,45,Private,281929,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,35,United-States,0
428,50,Private,224899,9,Married-civ-spouse,,Wife,White,0,0,0,40,United-States,0
429,48,Private,253433,9,Widowed,Transport-moving,Unmarried,White,0,0,0,25,United-States,0
430,43,Private,237439,9,Never-married,Adm-clerical,Unmarried,White,1,0,1083,40,United-States,0
431,45,Private,38089,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,2566,40,United-States,0
432,58,Private,183831,9,Married-civ-spouse,?,Husband,Black,1,0,0,40,United-States,0
433,59,Private,100318,9,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,56,China,0
434,27,Private,160472,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,1,0,0,40,Dominican-Republic,0
435,37,Local-gov,137962,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,63,United-States,0
436,30,Private,173056,10,Married-civ-spouse,Sales,Wife,White,0,0,0,57,United-States,0
437,56,Private,57101,9,Divorced,Handlers-cleaners,Not-in-family,White,1,0,1324,50,United-States,0
438,67,Local-gov,240509,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
439,37,Private,221712,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,Thailand,0
440,27,Private,201187,10,Never-married,Craft-repair,Other-relative,Black,0,0,0,25,United-States,0
441,41,Private,381597,9,Married-civ-spouse,Craft-repair,Other-relative,White,0,0,0,40,United-States,0
442,28,Private,136279,14,Married-civ-spouse,Other-service,Wife,White,0,0,0,57,United-States,0
443,53,Private,206285,9,Divorced,Other-service,Unmarried,White,0,0,0,40,United-States,0
444,57,Private,359671,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,0,0,12,United-States,0
445,19,Private,226672,10,Never-married,Sales,Own-child,White,0,0,0,40,United-States,0
446,50,Self-emp-not-inc,108457,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,59,United-States,0
447,17,Private,208553,9,Never-married,Other-service,Own-child,White,0,0,2405,40,United-States,0
448,23,Private,108764,9,Separated,Adm-clerical,Unmarried,White,0,0,0,40,United-States,0
449,56,Private,187439,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,0,0,0,40,United-States,0
450,26,Private,167675,12,Never-married,Sales,Other-relative,White,0,0,0,40,Germany,0
451,41,Private,235993,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,1,0,0,58,United-States,0
452,44,Private,209116,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
453,42,Self-emp-not-inc,318685,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,3632,40,United-States,0
454,49,Private,340659,9,Divorced,Adm-clerical,Not-in-family,White,1,0,0,56,United-States,0
455,48,Private,132762,9,Married-civ-spouse,Sales,Wife,White,0,0,0,50,United-States,0
456,25,Local-gov,441264,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,United-States,0
457,47,Private,94992,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,0,40,United-States,0
458,66,Private,326542,13,Never-married,Other-service,Not-in-family,Black,1,0,0,40,United-States,0
459,34,Private,206331,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,1,0,0,70,United-States,0
460,49,Private,226051,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,2536,40,United-States,0
461,61,Private,254218,5,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,1,0,0,11,Germany,0
462,34,Self-emp-inc,120370,9,Never-married,Tech-support,Not-in-family,White,1,0,0,40,United-States,0
463,48,State-gov,273076,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1827,40,Philippines,0
464,36,Private,187888,14,Divorced,Prof-specialty,Not-in-family,White,1,0,0,40,United-States,0
465,40,Private,177888,11,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,53,United-States,0
466,41,Local-gov,186873,9,Separated,Craft-repair,Other-relative,Black,1,0,0,40,United-States,0
467,50,Private,254579,10,Divorced,Other-service,Not-in-family,White,0,0,0,35,Canada,0
468,27,Private,249965,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
469,41,Private,364207,9,Separated,Priv-house-serv,Unmarried,White,0,0,0,25,United-States,0
470,36,Private,175815,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,0
471,21,Private,159636,9,Never-married,Handlers-cleaners,Other-relative,White,0,0,0,40,Haiti,0
472,56,Private,261397,5,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,1,0,0,40,South,0
473,59,State-gov,26401,13,Married-civ-spouse,Prof-specialty,Husband,White,1,5939,0,40,United-States,0
474,47,Self-emp-not-inc,218981,13,Married-civ-spouse,Other-service,Husband,White,1,0,0,37,Mexico,0
